f_streams_id,dim_customer_id,dim_song_id,dim_date_id,dim_device_id,seconds_played,is_complete,play_mode
2672,297,88,20231110,3,72,0,Playlist
2673,297,79,20241014,3,85,0,Playlist
2674,298,27,20221221,2,253,1,Search
2675,298,70,20221108,1,42,0,Search
2676,298,27,20220921,3,110,0,Playlist
2677,298,80,20220804,4,110,0,Album
2678,298,57,20220724,4,218,1,Album
2679,298,99,20230614,1,188,1,Album
2680,298,9,20230324,4,225,1,Search
2681,298,22,20231107,5,100,0,Search
2682,298,49,20240310,3,273,1,Shuffle
2683,299,95,20220608,3,59,0,Search
2684,299,38,20220727,4,253,1,Playlist
2685,299,100,20221018,4,229,1,Album
2686,299,35,20220709,2,153,0,Album
2687,299,34,20220708,5,52,0,Album
2688,299,3,20230809,4,255,1,Shuffle
2689,299,49,20231023,2,195,1,Playlist
2690,299,18,20231121,4,251,1,Search
2691,299,18,20240423,5,213,1,Search
2692,300,89,20220911,3,172,0,Search
2693,300,99,20220406,1,130,0,Album
2694,300,1,20220612,2,167,0,Playlist
2695,300,64,20220731,5,264,1,Album
2696,300,51,20220702,1,99,0,Shuffle
2697,300,70,20230124,1,253,1,Search
2698,300,28,20230706,3,223,1,Playlist
2699,300,48,20230215,1,261,1,Playlist
2700,300,25,20240311,4,127,0,Playlist
2701,301,48,20221231,5,51,0,Album
2702,301,71,20221224,5,129,0,Playlist
2703,301,85,20221226,2,215,1,Album
2704,301,22,20221227,3,72,0,Playlist
2705,301,15,20221230,5,231,1,Playlist
2706,301,67,20230825,2,177,0,Playlist
2707,301,67,20230107,5,164,0,Shuffle
2708,301,88,20230719,5,102,0,Search
2709,301,69,20240316,4,135,0,Album
2710,302,92,20220213,3,43,0,Shuffle
2711,302,90,20220531,1,281,1,Search
2712,302,39,20221031,2,259,1,Playlist
2713,302,72,20221016,1,275,1,Playlist
2714,302,23,20220322,3,213,1,Album
2715,302,88,20230406,3,34,0,Playlist
2716,302,73,20231207,5,35,0,Album
2717,302,48,20230504,2,69,0,Search
2718,302,21,20241113,2,57,0,Shuffle
2719,303,83,20221116,3,178,0,Album
2720,303,45,20221008,1,102,0,Playlist
2721,303,13,20220722,3,84,0,Shuffle
2722,303,5,20221029,2,215,1,Shuffle
2723,303,88,20220918,1,282,1,Playlist
2724,303,23,20231012,3,163,0,Shuffle
2725,303,66,20230705,3,102,0,Album
2726,303,24,20230425,1,72,0,Search
2727,303,57,20240414,4,280,1,Search
2728,304,42,20221109,4,228,1,Album
2729,304,6,20221107,3,247,1,Search
2730,304,40,20221110,3,217,1,Shuffle
2731,304,100,20221005,1,172,0,Search
2732,304,96,20221016,2,205,1,Playlist
2733,304,42,20230802,1,37,0,Album
2734,304,14,20231110,1,256,1,Playlist
2735,304,38,20230330,2,133,0,Album
2736,304,17,20240326,4,51,0,Album
2737,305,24,20221009,3,145,0,Shuffle
2738,305,83,20220725,1,88,0,Playlist
2739,305,5,20221013,5,242,1,Search
2740,305,96,20220620,1,198,1,Playlist
2741,305,77,20220707,3,53,0,Album
2742,305,56,20230626,3,48,0,Shuffle
2743,305,29,20230910,2,154,0,Search
2744,305,50,20231223,3,138,0,Playlist
2745,305,91,20240106,1,214,1,Album
2746,306,54,20221208,3,36,0,Shuffle
2747,306,49,20220713,2,164,0,Album
2748,306,46,20220804,4,98,0,Search
2749,306,67,20220918,2,128,0,Shuffle
2750,306,16,20221105,2,128,0,Album
2751,306,84,20231026,4,268,1,Search
2752,306,43,20230526,4,286,1,Album
2753,306,17,20230429,5,92,0,Album
2754,306,10,20240410,3,195,1,Playlist
2755,307,21,20221229,1,258,1,Search
2756,307,32,20221228,3,279,1,Search
2757,307,80,20221222,1,57,0,Playlist
2758,307,21,20221228,4,185,1,Shuffle
2759,307,93,20221229,2,35,0,Playlist
2760,307,2,20230717,5,30,0,Album
2761,307,14,20231128,4,63,0,Album
2762,307,100,20230424,1,276,1,Shuffle
2763,307,51,20240606,3,143,0,Playlist
2764,308,57,20221122,5,256,1,Search
2765,308,19,20221118,3,252,1,Playlist
2766,308,87,20220624,2,146,0,Playlist
2767,308,14,20220711,3,232,1,Album
2768,308,35,20220512,4,285,1,Playlist
2769,308,5,20230612,1,249,1,Shuffle
2770,308,5,20230703,2,281,1,Album
2771,308,38,20230315,5,74,0,Playlist
2772,308,72,20240624,4,218,1,Album
2773,309,71,20220902,3,289,1,Search
2774,309,90,20220401,2,64,0,Playlist
2775,309,31,20220628,3,79,0,Shuffle
2776,309,35,20220814,4,154,0,Shuffle
2777,309,71,20221203,1,142,0,Search
2778,309,79,20230509,4,82,0,Album
2779,309,81,20231222,2,240,1,Playlist
2780,309,97,20230622,3,161,0,Search
2781,309,71,20240829,2,300,1,Shuffle
2782,310,97,20221030,5,119,0,Album
2783,310,51,20221109,1,272,1,Playlist
2784,310,72,20221101,4,192,1,Search
2785,310,87,20221126,2,170,0,Shuffle
2786,310,99,20221027,5,37,0,Playlist
2787,310,15,20230918,3,126,0,Playlist
2788,310,12,20230511,3,88,0,Playlist
2789,310,90,20230902,4,252,1,Shuffle
2790,310,1,20241023,5,71,0,Search
2791,311,7,20221225,3,77,0,Playlist
2792,311,70,20221228,4,209,1,Shuffle
2793,311,74,20221215,2,265,1,Album
2794,311,86,20220611,3,271,1,Album
2795,311,87,20220706,4,108,0,Album
2796,311,36,20230126,2,83,0,Shuffle
2797,311,39,20231002,2,140,0,Search
2798,311,14,20230406,3,279,1,Album
2799,311,83,20241107,2,291,1,Search
2800,312,74,20221124,4,272,1,Shuffle
2801,312,97,20220918,3,48,0,Playlist
2802,312,93,20220621,5,296,1,Search
2803,312,56,20220508,3,164,0,Shuffle
2804,312,37,20220908,2,204,1,Shuffle
2805,312,72,20231027,2,115,0,Shuffle
2806,312,96,20230919,1,47,0,Playlist
2807,312,80,20230916,4,264,1,Shuffle
2808,312,76,20240605,1,300,1,Shuffle
2809,313,76,20221115,4,263,1,Search
2810,313,4,20220910,5,148,0,Shuffle
2811,313,74,20220801,2,46,0,Shuffle
2812,313,81,20221001,1,91,0,Album
2813,313,9,20220518,5,192,1,Search
2814,313,75,20231005,4,252,1,Playlist
2815,313,15,20230704,3,42,0,Shuffle
2816,313,83,20230608,1,159,0,Playlist
2817,313,70,20240831,5,90,0,Search
2818,314,73,20221102,1,148,0,Shuffle
2819,314,98,20221231,5,47,0,Search
2820,314,60,20221118,1,233,1,Search
2821,314,10,20221221,3,126,0,Album
2822,314,62,20221228,2,63,0,Search
2823,314,94,20230424,4,81,0,Album
2824,314,63,20231018,2,211,1,Playlist
2825,314,89,20231228,4,173,0,Search
2826,314,85,20240416,1,137,0,Playlist
2827,315,1,20221229,2,56,0,Search
2828,315,40,20221116,2,90,0,Search
2829,315,90,20221116,1,162,0,Playlist
2830,315,21,20221015,4,217,1,Album
2831,315,42,20220915,4,171,0,Shuffle
2832,315,80,20230222,3,65,0,Playlist
2833,315,3,20230323,3,38,0,Album
2834,315,67,20230514,5,47,0,Album
2835,315,87,20240423,4,91,0,Search
2836,316,65,20220815,5,60,0,Album
2837,316,77,20220708,3,186,1,Album
2838,316,44,20220822,3,237,1,Playlist
2839,316,14,20220909,1,219,1,Search
2840,316,79,20220623,2,284,1,Album
2841,316,50,20230630,2,203,1,Shuffle
2842,316,98,20230814,3,63,0,Search
2843,316,20,20230202,5,220,1,Search
2844,316,16,20240317,2,118,0,Shuffle
2845,317,77,20220926,5,300,1,Playlist
2846,317,42,20220831,5,110,0,Shuffle
2847,317,85,20221031,1,220,1,Playlist
2848,317,21,20220709,1,76,0,Playlist
2849,317,82,20221108,3,297,1,Album
2850,317,98,20230520,1,209,1,Search
2851,317,81,20231211,4,287,1,Search
2852,317,93,20231218,2,66,0,Shuffle
2853,317,6,20241216,2,118,0,Playlist
2854,318,8,20221218,5,150,0,Album
2855,318,74,20221030,3,98,0,Album
2856,318,94,20221225,4,234,1,Shuffle
2857,318,36,20221104,5,276,1,Album
2858,318,95,20221025,3,140,0,Search
2859,318,60,20230206,5,56,0,Shuffle
2860,318,25,20230403,5,141,0,Playlist
2861,318,48,20230808,1,115,0,Playlist
2862,318,98,20241009,1,170,0,Playlist
2863,319,22,20221215,5,255,1,Shuffle
2864,319,3,20221222,2,276,1,Album
2865,319,5,20221213,2,150,0,Search
2866,319,55,20221226,4,97,0,Shuffle
2867,319,40,20221222,2,249,1,Album
2868,319,16,20230127,2,221,1,Album
2869,319,1,20230412,3,169,0,Playlist
2870,319,3,20230326,2,134,0,Shuffle
2871,319,77,20240117,2,101,0,Playlist
2872,320,20,20220925,3,108,0,Playlist
2873,320,73,20220824,3,181,1,Album
2874,320,61,20220524,1,120,0,Shuffle
2875,320,36,20220323,2,298,1,Album
2876,320,33,20220825,2,274,1,Playlist
2877,320,91,20231215,2,179,0,Shuffle
2878,320,32,20230710,1,195,1,Search
2879,320,7,20230117,4,188,1,Search
2880,320,74,20240319,4,95,0,Search
2881,321,32,20220919,4,215,1,Search
2882,321,57,20221012,4,278,1,Shuffle
2883,321,38,20220604,1,97,0,Shuffle
2884,321,6,20221229,4,62,0,Playlist
2885,321,34,20220109,3,97,0,Search
2886,321,60,20231012,2,198,1,Shuffle
2887,321,84,20231213,3,225,1,Album
2888,321,61,20230305,3,299,1,Playlist
2889,321,71,20240409,5,108,0,Search
2890,322,40,20221127,1,210,1,Search
2891,322,94,20221206,3,279,1,Playlist
2892,322,83,20221210,1,62,0,Album
2893,322,93,20221006,5,291,1,Album
2894,322,6,20221120,1,56,0,Playlist
2895,322,81,20230913,2,223,1,Album
2896,322,13,20230220,3,109,0,Search
2897,322,2,20230623,1,54,0,Shuffle
2898,322,92,20240930,5,138,0,Search
2899,323,63,20221228,1,172,0,Shuffle
2900,323,61,20220727,4,286,1,Playlist
2901,323,65,20221015,4,135,0,Shuffle
2902,323,38,20220608,4,161,0,Search
2903,323,43,20220906,3,168,0,Playlist
2904,323,73,20230820,3,34,0,Album
2905,323,79,20231008,3,37,0,Playlist
2906,323,10,20230812,2,243,1,Playlist
2907,323,10,20241018,1,67,0,Album
2908,324,92,20220917,3,270,1,Search
2909,324,4,20220516,2,147,0,Search
2910,324,16,20220621,4,144,0,Playlist
2911,324,4,20220324,3,254,1,Playlist
2912,324,6,20221025,2,296,1,Playlist
2913,324,33,20230712,1,118,0,Shuffle
2914,324,8,20231128,4,196,1,Search
2915,324,34,20231116,5,127,0,Shuffle
2916,324,22,20240622,2,199,1,Shuffle
2917,325,34,20220801,1,119,0,Playlist
2918,325,94,20221123,2,202,1,Shuffle
2919,325,98,20220503,4,82,0,Search
2920,325,4,20220811,2,186,1,Album
2921,325,79,20221223,3,289,1,Shuffle
2922,325,59,20230219,1,107,0,Search
2923,325,69,20230217,3,74,0,Album
2924,325,55,20231002,3,130,0,Search
2925,325,76,20241009,5,285,1,Search
2926,326,69,20221031,4,116,0,Album
2927,326,72,20221125,3,297,1,Shuffle
2928,326,45,20221209,2,80,0,Shuffle
2929,326,96,20221110,5,205,1,Shuffle
2930,326,98,20221101,3,159,0,Shuffle
2931,326,19,20230331,3,201,1,Playlist
2932,326,3,20231005,5,95,0,Shuffle
2933,326,36,20230727,1,181,1,Album
2934,326,12,20240101,3,82,0,Shuffle
2935,327,63,20220825,4,258,1,Playlist
2936,327,51,20220902,3,269,1,Shuffle
2937,327,79,20221213,3,264,1,Shuffle
2938,327,23,20221231,3,117,0,Search
2939,327,24,20221220,4,64,0,Shuffle
2940,327,94,20231023,4,273,1,Shuffle
2941,327,2,20230702,2,261,1,Album
2942,327,32,20230402,3,114,0,Album
2943,327,59,20240412,4,152,0,Album
2944,328,95,20221027,5,40,0,Search
2945,328,94,20220608,4,156,0,Album
2946,328,92,20221117,2,169,0,Shuffle
2947,328,19,20220928,3,40,0,Search
2948,328,7,20220926,1,31,0,Shuffle
2949,328,53,20230223,5,242,1,Shuffle
2950,328,82,20230507,3,69,0,Album
2951,328,45,20230710,5,167,0,Search
2952,328,1,20240424,2,245,1,Search
2953,329,82,20221114,1,151,0,Shuffle
2954,329,47,20221215,2,263,1,Shuffle
2955,329,35,20221214,2,52,0,Album
2956,329,20,20221219,4,94,0,Shuffle
2957,329,44,20221109,5,74,0,Playlist
2958,329,28,20230408,3,141,0,Playlist
2959,329,35,20230825,3,78,0,Search
2960,329,5,20230810,5,95,0,Playlist
2961,329,84,20240601,4,65,0,Search
2962,330,14,20220708,4,65,0,Album
2963,330,15,20220520,4,209,1,Playlist
2964,330,85,20220505,4,249,1,Search
2965,330,29,20220905,5,113,0,Search
2966,330,23,20220310,1,63,0,Shuffle
2967,330,41,20230822,1,65,0,Shuffle
2968,330,54,20230227,5,134,0,Shuffle
2969,330,25,20230607,2,36,0,Shuffle
2970,330,22,20240719,5,89,0,Shuffle
2971,331,31,20230912,3,146,0,Playlist
2972,331,34,20231213,5,61,0,Playlist
2973,331,44,20230914,3,277,1,Album
2974,331,94,20231130,3,226,1,Shuffle
2975,331,22,20231021,5,82,0,Shuffle
2976,331,87,20241229,2,290,1,Playlist
2977,331,92,20240104,2,110,0,Shuffle
2978,331,86,20240115,4,43,0,Album
2979,332,86,20231104,5,158,0,Album
2980,332,79,20231029,3,289,1,Album
2981,332,30,20231225,1,173,0,Playlist
2982,332,95,20230514,2,211,1,Search
2983,332,4,20230420,2,194,1,Album
2984,332,84,20240119,2,68,0,Search
2985,332,24,20240203,2,118,0,Shuffle
2986,332,64,20240212,4,260,1,Search
2987,333,85,20231123,1,52,0,Playlist
2988,333,63,20230928,4,123,0,Album
2989,333,38,20231008,3,293,1,Search
2990,333,33,20230910,1,71,0,Search
2991,333,46,20230826,1,221,1,Album
2992,333,49,20240707,5,246,1,Playlist
2993,333,83,20240128,2,202,1,Search
2994,333,80,20241212,3,140,0,Shuffle
2995,334,13,20230527,3,277,1,Playlist
2996,334,12,20230711,4,78,0,Playlist
2997,334,25,20231106,3,290,1,Shuffle
2998,334,87,20230930,3,71,0,Search
2999,334,79,20230609,1,177,0,Album
3000,334,99,20240313,2,80,0,Playlist
3001,334,7,20241106,2,116,0,Playlist
3002,334,41,20240823,2,183,1,Playlist
3003,335,100,20230927,4,131,0,Search
3004,335,80,20231113,3,75,0,Shuffle
3005,335,46,20231130,4,262,1,Playlist
3006,335,5,20230609,1,69,0,Playlist
3007,335,68,20230614,1,253,1,Search
3008,335,84,20241118,3,131,0,Shuffle
3009,335,39,20240702,3,288,1,Search
3010,335,90,20240713,1,226,1,Playlist
3011,336,88,20231203,1,149,0,Search
3012,336,70,20230902,3,104,0,Search
3013,336,45,20230807,4,212,1,Shuffle
3014,336,58,20230819,4,149,0,Shuffle
3015,336,91,20231005,3,194,1,Album
3016,336,77,20240730,3,131,0,Search
3017,336,58,20241031,1,274,1,Search
3018,336,59,20240507,5,231,1,Search
3019,337,94,20231224,4,300,1,Album
3020,337,12,20231203,2,35,0,Playlist
3021,337,98,20231123,5,256,1,Playlist
3022,337,8,20230708,5,50,0,Search
3023,337,61,20230707,4,97,0,Album
3024,337,15,20240416,4,185,1,Playlist
3025,337,81,20240924,4,280,1,Album
3026,337,3,20240922,4,105,0,Search
3027,338,20,20231114,3,62,0,Playlist
3028,338,4,20231226,2,156,0,Album
3029,338,28,20231108,5,150,0,Shuffle
3030,338,70,20231129,1,183,1,Search
3031,338,67,20231210,4,43,0,Playlist
3032,338,27,20241105,3,196,1,Album
3033,338,91,20240730,4,43,0,Playlist
3034,338,72,20241026,2,48,0,Search
3035,339,43,20230805,3,226,1,Playlist
3036,339,74,20231027,4,217,1,Playlist
3037,339,73,20230422,3,109,0,Search
3038,339,90,20231118,4,142,0,Search
3039,339,69,20231031,2,127,0,Shuffle
3040,339,33,20240904,5,48,0,Playlist
3041,339,17,20240731,5,273,1,Search
3042,339,69,20240412,4,35,0,Playlist
3043,340,15,20230924,5,73,0,Search
3044,340,6,20230821,3,237,1,Search
3045,340,26,20230710,2,32,0,Playlist
3046,340,24,20231006,5,61,0,Album
3047,340,85,20231007,4,179,0,Search
3048,340,88,20240526,4,202,1,Album
3049,340,24,20241204,3,139,0,Playlist
3050,340,54,20240714,1,246,1,Playlist
3051,341,61,20230718,2,90,0,Album
3052,341,70,20230311,2,232,1,Shuffle
3053,341,4,20230115,1,112,0,Album
3054,341,100,20230901,4,257,1,Playlist
3055,341,83,20230322,5,148,0,Shuffle
3056,341,96,20240511,2,45,0,Playlist
3057,341,6,20240421,5,201,1,Search
3058,341,72,20240123,4,171,0,Search
3059,342,48,20231225,1,250,1,Search
3060,342,26,20231217,3,183,1,Playlist
3061,342,4,20231227,2,114,0,Shuffle
3062,342,26,20231223,5,161,0,Shuffle
3063,342,53,20231215,4,295,1,Search
3064,342,34,20240907,4,163,0,Album
3065,342,83,20241114,5,133,0,Search
3066,342,66,20240309,3,202,1,Shuffle
3067,343,46,20231212,3,151,0,Shuffle
3068,343,68,20230302,4,115,0,Search
3069,343,36,20230321,4,170,0,Album
3070,343,65,20231017,2,245,1,Album
3071,343,98,20230206,1,67,0,Search
3072,343,9,20240729,3,96,0,Album
3073,343,63,20240628,3,37,0,Shuffle
3074,343,18,20240502,1,150,0,Playlist
3075,344,42,20230805,3,69,0,Search
3076,344,72,20230430,1,253,1,Album
3077,344,7,20230723,5,99,0,Shuffle
3078,344,96,20231207,4,298,1,Shuffle
3079,344,46,20230918,4,231,1,Album
3080,344,22,20240501,4,155,0,Playlist
3081,344,4,20240506,3,219,1,Search
3082,344,21,20240718,3,249,1,Search
3083,345,55,20230826,2,195,1,Shuffle
3084,345,87,20231122,1,198,1,Search
3085,345,36,20231020,4,44,0,Search
3086,345,82,20231010,3,193,1,Album
3087,345,62,20231126,2,64,0,Album
3088,345,39,20240404,2,113,0,Shuffle
3089,345,23,20240101,1,168,0,Album
3090,345,78,20240104,4,247,1,Search
3091,346,83,20231110,2,80,0,Album
3092,346,56,20231118,4,118,0,Playlist
3093,346,14,20231220,4,99,0,Playlist
3094,346,72,20231114,5,227,1,Search
3095,346,35,20231113,3,231,1,Shuffle
3096,346,18,20240407,4,61,0,Shuffle
3097,346,86,20240327,2,140,0,Search
3098,346,22,20241018,4,225,1,Search
3099,347,12,20231229,1,124,0,Search
3100,347,85,20231226,4,208,1,Search
3101,347,48,20231211,1,69,0,Search
3102,347,68,20231227,5,218,1,Shuffle
3103,347,44,20231230,5,88,0,Shuffle
3104,347,41,20241212,1,63,0,Album
3105,347,27,20240430,5,130,0,Search
3106,347,39,20240816,4,147,0,Album
3107,348,49,20231111,5,287,1,Search
3108,348,81,20231218,1,55,0,Album
3109,348,37,20231223,2,279,1,Shuffle
3110,348,19,20230827,3,38,0,Search
3111,348,25,20230919,4,285,1,Shuffle
3112,348,74,20240119,5,112,0,Album
3113,348,13,20240414,1,219,1,Search
3114,348,66,20240506,1,285,1,Search
3115,349,47,20231022,3,57,0,Album
3116,349,77,20231216,5,300,1,Search
3117,349,9,20231105,2,60,0,Playlist
3118,349,2,20230928,3,237,1,Search
3119,349,11,20231124,3,40,0,Search
3120,349,5,20240131,3,54,0,Shuffle
3121,349,24,20241127,5,99,0,Album
3122,349,84,20240930,2,142,0,Search
3123,350,100,20231102,2,115,0,Shuffle
3124,350,53,20231023,2,82,0,Shuffle
3125,350,57,20231018,4,120,0,Album
3126,350,5,20230922,3,281,1,Album
3127,350,61,20231026,1,267,1,Search
3128,350,7,20240222,5,43,0,Shuffle
3129,350,52,20240430,3,299,1,Album
3130,350,20,20241106,4,146,0,Search
3131,351,29,20231228,1,294,1,Playlist
3132,351,88,20231230,4,117,0,Shuffle
3133,351,64,20231230,4,290,1,Search
3134,351,55,20231230,4,33,0,Playlist
3135,351,35,20231229,4,131,0,Playlist
3136,351,37,20240322,3,226,1,Playlist
3137,351,42,20240731,5,89,0,Search
3138,351,48,20240526,2,34,0,Album
3139,352,11,20231115,4,247,1,Search
3140,352,85,20231215,1,89,0,Shuffle
3141,352,61,20230831,4,98,0,Playlist
3142,352,15,20231015,3,113,0,Album
3143,352,9,20231104,2,287,1,Playlist
3144,352,62,20240619,1,187,1,Album
3145,352,64,20240429,4,31,0,Shuffle
3146,352,32,20240512,4,277,1,Search
3147,353,56,20230713,3,255,1,Search
3148,353,43,20230416,4,96,0,Search
3149,353,62,20231228,5,97,0,Shuffle
3150,353,79,20230605,3,180,1,Shuffle
3151,353,32,20231129,5,181,1,Album
3152,353,88,20240402,5,37,0,Shuffle
3153,353,61,20240409,5,60,0,Shuffle
3154,353,39,20241003,2,159,0,Search
3155,354,33,20230423,4,74,0,Playlist
3156,354,73,20231016,3,68,0,Playlist
3157,354,100,20230709,5,200,1,Playlist
3158,354,50,20230916,2,287,1,Album
3159,354,59,20230802,3,190,1,Search
3160,354,85,20241006,5,220,1,Playlist
3161,354,17,20241110,4,283,1,Search
3162,354,33,20240713,4,84,0,Search
3163,355,2,20230320,1,272,1,Search
3164,355,30,20230405,2,298,1,Playlist
3165,355,81,20230502,2,183,1,Playlist
3166,355,80,20230518,3,293,1,Search
3167,355,78,20230629,2,257,1,Search
3168,355,29,20241228,1,192,1,Shuffle
3169,355,64,20240616,2,235,1,Playlist
3170,355,2,20240228,3,212,1,Shuffle
3171,356,100,20231231,5,251,1,Search
3172,356,10,20231122,4,137,0,Search
3173,356,10,20230928,5,216,1,Shuffle
3174,356,54,20230917,1,35,0,Search
3175,356,3,20231119,2,213,1,Search
3176,356,46,20240602,3,259,1,Album
3177,356,87,20241121,2,218,1,Search
3178,356,30,20241116,1,38,0,Shuffle
3179,357,52,20230509,2,284,1,Album
3180,357,28,20230311,3,62,0,Search
3181,357,7,20230811,2,69,0,Album
3182,357,16,20230804,4,224,1,Shuffle
3183,357,82,20230207,1,228,1,Shuffle
3184,357,44,20240525,4,256,1,Playlist
3185,357,51,20240916,5,67,0,Album
3186,357,56,20240722,4,125,0,Album
3187,358,64,20231128,1,59,0,Album
3188,358,18,20231029,4,228,1,Album
3189,358,10,20231206,4,81,0,Album
3190,358,3,20231127,5,50,0,Album
3191,358,63,20231017,5,206,1,Search
3192,358,52,20240626,3,81,0,Search
3193,358,34,20241105,5,225,1,Shuffle
3194,358,84,20241127,3,82,0,Playlist
3195,359,53,20231102,5,256,1,Search
3196,359,6,20231130,4,87,0,Album
3197,359,3,20231105,2,266,1,Playlist
3198,359,46,20231231,3,258,1,Album
3199,359,72,20231017,4,300,1,Shuffle
3200,359,81,20240923,5,139,0,Playlist
3201,359,2,20240306,1,188,1,Album
3202,359,6,20240620,4,242,1,Playlist
3203,360,21,20230911,4,291,1,Playlist
3204,360,44,20230512,2,131,0,Playlist
3205,360,52,20230907,1,255,1,Album
3206,360,94,20231221,5,220,1,Playlist
3207,360,63,20230731,4,117,0,Search
3208,360,67,20240419,2,73,0,Shuffle
3209,360,92,20240313,1,225,1,Search
3210,360,50,20241104,5,284,1,Search
3211,361,27,20230802,2,171,0,Shuffle
3212,361,64,20230624,3,239,1,Shuffle
3213,361,86,20231110,1,101,0,Album
3214,361,60,20230911,1,221,1,Search
3215,361,80,20231129,1,84,0,Album
3216,361,84,20240928,1,295,1,Search
3217,361,41,20240910,1,169,0,Search
3218,361,36,20240118,1,34,0,Shuffle
3219,362,42,20231120,1,270,1,Album
3220,362,10,20231122,4,51,0,Shuffle
3221,362,7,20230925,1,93,0,Album
3222,362,69,20230703,5,114,0,Shuffle
3223,362,91,20230914,3,43,0,Album
3224,362,84,20241215,4,46,0,Shuffle
3225,362,62,20241024,2,74,0,Search
3226,362,69,20240825,1,292,1,Playlist
3227,363,15,20231227,2,225,1,Playlist
3228,363,77,20231226,2,45,0,Album
3229,363,40,20231224,2,32,0,Album
3230,363,40,20231215,3,34,0,Album
3231,363,49,20231231,3,82,0,Playlist
3232,363,45,20240930,5,152,0,Search
3233,363,68,20240325,3,120,0,Playlist
3234,363,28,20240511,3,257,1,Playlist
3235,364,31,20231130,2,99,0,Shuffle
3236,364,30,20231212,3,211,1,Search
3237,364,16,20230910,3,129,0,Album
3238,364,61,20230202,4,174,0,Playlist
3239,364,12,20230807,1,236,1,Playlist
3240,364,58,20241115,3,100,0,Playlist
3241,364,61,20241218,4,206,1,Album
3242,364,5,20240527,3,127,0,Shuffle
3243,365,13,20230321,1,266,1,Playlist
3244,365,20,20230415,4,178,0,Shuffle
3245,365,1,20231124,1,229,1,Album
3246,365,30,20230628,3,99,0,Shuffle
3247,365,94,20230406,5,126,0,Playlist
3248,365,60,20241123,5,160,0,Search
3249,365,15,20240604,4,101,0,Album
3250,365,39,20241023,1,214,1,Album
3251,366,99,20230727,3,147,0,Search
3252,366,47,20231007,3,156,0,Playlist
3253,366,64,20230626,3,172,0,Album
3254,366,54,20230717,5,296,1,Shuffle
3255,366,35,20230915,5,36,0,Search
3256,366,4,20240218,4,66,0,Playlist
3257,366,3,20240324,2,185,1,Search
3258,366,61,20241222,3,88,0,Playlist
3259,367,35,20230816,4,261,1,Shuffle
3260,367,77,20230721,1,97,0,Search
3261,367,82,20230710,3,115,0,Album
3262,367,90,20230607,4,192,1,Playlist
3263,367,33,20230813,5,228,1,Album
3264,367,40,20240414,4,296,1,Shuffle
3265,367,83,20240528,1,204,1,Playlist
3266,367,6,20240803,2,158,0,Search
3267,368,82,20231029,3,269,1,Playlist
3268,368,75,20231106,4,99,0,Search
3269,368,5,20230917,2,81,0,Shuffle
3270,368,17,20230620,1,280,1,Playlist
3271,368,25,20230708,3,150,0,Search
3272,368,76,20241213,1,246,1,Playlist
3273,368,80,20240613,3,64,0,Search
3274,368,100,20240305,3,207,1,Search
3275,369,5,20231106,3,293,1,Shuffle
3276,369,66,20231107,2,148,0,Shuffle
3277,369,18,20231202,4,82,0,Shuffle
3278,369,36,20231023,1,121,0,Album
3279,369,73,20231112,3,31,0,Search
3280,369,51,20240818,4,133,0,Search
3281,369,32,20240424,1,252,1,Search
3282,369,59,20240809,5,57,0,Album
3283,370,1,20230720,4,294,1,Album
3284,370,42,20230814,2,178,0,Shuffle
3285,370,11,20230719,2,60,0,Album
3286,370,87,20230908,1,206,1,Shuffle
3287,370,80,20230623,1,130,0,Shuffle
3288,370,67,20240812,1,50,0,Shuffle
3289,370,85,20240803,2,37,0,Album
3290,370,71,20240111,5,255,1,Playlist
3291,371,8,20240808,1,119,0,Search
3292,371,87,20240923,4,145,0,Playlist
3293,371,64,20240602,1,42,0,Album
3294,371,55,20240626,2,240,1,Search
3295,371,88,20241205,1,253,1,Search
3296,372,29,20240624,4,118,0,Shuffle
3297,372,24,20240829,3,278,1,Playlist
3298,372,44,20240930,3,295,1,Playlist
3299,372,64,20241121,3,296,1,Album
3300,372,3,20241009,2,188,1,Shuffle
3301,373,45,20241129,2,148,0,Playlist
3302,373,97,20240716,1,271,1,Search
3303,373,76,20241107,3,251,1,Search
3304,373,81,20240402,3,175,0,Search
3305,373,17,20240206,1,107,0,Shuffle
3306,374,68,20240131,2,56,0,Playlist
3307,374,87,20240223,1,245,1,Album
3308,374,34,20240811,1,49,0,Shuffle
3309,374,87,20240730,5,236,1,Album
3310,374,27,20240423,3,109,0,Album
3311,375,15,20241105,3,41,0,Shuffle
3312,375,1,20240918,5,158,0,Search
3313,375,95,20240716,4,252,1,Playlist
3314,375,48,20241027,5,156,0,Album
3315,375,1,20240724,2,296,1,Shuffle
3316,376,45,20240629,3,196,1,Album
3317,376,74,20241025,2,72,0,Search
3318,376,2,20240825,5,265,1,Search
3319,376,33,20240711,5,207,1,Playlist
3320,376,38,20240305,1,294,1,Playlist
3321,377,3,20241118,4,227,1,Search
3322,377,75,20241203,2,137,0,Album
3323,377,91,20241210,3,85,0,Playlist
3324,377,84,20241204,5,213,1,Playlist
3325,377,7,20241210,3,77,0,Album
3326,378,55,20241223,5,68,0,Album
3327,378,71,20241228,5,54,0,Album
3328,378,12,20241230,4,293,1,Search
3329,378,33,20241222,3,82,0,Playlist
